*line 県	会社	路線	ろせん	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
宮城県	JR東日本	仙石線	せんせきせん	矢本	やもと	40.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	東矢本	ひがしやもと	41.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	陸前赤井	りくぜんあかい	43.1	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	石巻あゆみ野	いしのまきあゆみの	45.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	蛇田	へびた	46.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	陸前山下	りくぜんやました	47.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	せんせきせん	石巻	いしのまき	49	0	石巻線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石東北ライン	せんせきとうほくらいん	松島	まつしま	0	0	東北線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石東北ライン	せんせきとうほくらいん	高城町	たかぎまち	0.3	0	仙石線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	小牛田	こごた	0	0	東北線/陸羽東線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	上涌谷	かみわくや	3.5	3.9			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	涌谷	わくや	6.2	6.8			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	前谷地	まえやち	12.8	14.1	気仙沼線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	佳景山	かけやま	17.1	18.8	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	鹿又	かのまた	21.2	23.3	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	曽波神	そばのかみ	23.7	26.1	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	石巻	いしのまき	27.9	30.7	仙石線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	陸前稲井	りくぜんいない	30.9	34			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	渡波	わたのは	35.9	39.5			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	万石浦	まんごくうら	37	40.7			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	沢田	さわだ	38.3	42.1			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	浦宿	うらしゅく	42.4	46.6			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	いしのまきせん	女川	おながわ	44.7	49.2			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	前谷地	まえやち	0	0	石巻線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	和渕	わぶち	3.2	3.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	のの岳	ののだけ	6.2	6.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	陸前豊里	りくぜんとよさと	10.3	11.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	御岳堂	みたけどう	13.6	15			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	けせんぬません	柳津	やないづ	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	陸前横山	りくぜんよこやま	22.3	24.5			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	陸前戸倉	りくぜんとぐら	29.5	32.5			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	志津川	しづがわ	33.7	37.1			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	南三陸町役場・病院前	みなみさんりくちょうやくばびょういんまえ	34.5	38			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	志津川中央団地	しづかわちゅうおうだんち	35.6	39.2			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	清水浜	しずはま	38.2	42			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	歌津	うたつ	42.3	46.5			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	陸前港	りくぜんみなと	44.9	49.4			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	蔵内	くらうち	46.7	51.4			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	陸前小泉	りくぜんこいずみ	48.7	53.6			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	本吉	もとよし	51.5	56.7			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	小金沢	こがねざわ	54.6	60.1			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	大谷海岸	おおやかいがん	58.3	64.1			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	陸前階上	りくぜんはしかみ	61.6	67.8			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	最知	さいち	63.3	69.6			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	岩月	いわつき	64.3	69.6			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	松岩	まついわ	65.6	72.2			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	南気仙沼	みなみけせんぬま	68.3	75.1			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	不動の沢	ふどうのさわ	69.6	76.6			0	0	0	0	0	0	!	0	0	0	!
#宮城県	JR東日本	気仙沼線	けせんぬません	気仙沼	けせんぬま	72.8	80.1	大船渡線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	前谷地	まえやち	0	0	石巻線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	和渕	わぶち	3.2	3.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	のの岳	ののだけ	6.2	6.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前豊里	りくぜんとよさと	10.3	11.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	御岳堂	みたけどう	13.6	15			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	柳津	やないづ	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前横山	りくぜんよこやま	22.3	24.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前戸倉	りくぜんとぐら	29.5	32.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	志津川	しづがわ	33.7	37.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	南三陸町役場・病院前	みなみさんりくちょうやくばびょういんまえ	34.5	38			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	志津川中央団地	しづかわちゅうおうだんち	35.6	39.2			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	清水浜	しずはま	38.2	42			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	歌津	うたつ	42.3	46.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前港	りくぜんみなと	44.9	49.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	蔵内	くらうち	46.7	51.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前小泉	りくぜんこいずみ	48.7	53.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	本吉	もとよし	51.5	56.7			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	小金沢	こがねざわ	54.6	60.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	大谷海岸	おおやかいがん	58.3	64.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	陸前階上	りくぜんはしかみ	61.6	67.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	最知	さいち	63.3	69.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	岩月	いわつき	64.3	69.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	松岩	まついわ	65.6	72.2			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	南気仙沼	みなみけせんぬま	68.3	75.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	不動の沢	ふどうのさわ	69.6	76.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線(BRT)	けせんぬません（びーあーるてぃ）	気仙沼	けせんぬま	72.8	80.1	大船渡線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	おおふなとせん	一ノ関	いちのせき	0	0	東北新幹線/東北線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	おおふなとせん	真滝	またき	5.7	6.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	おおふなとせん	陸中門崎	りくちゅうかんざき	13.7	15.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	おおふなとせん	岩ノ下	いわのした	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	陸中松川	りくちゅうまつかわ	21.3	23.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	猊鼻渓	げいびけい	23.3	25.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	柴宿	しばじゅく	26.1	28.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	摺沢	すりさわ	30.6	33.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	千厩	せんまや	39.8	43.8			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	小梨	こなし	43.4	47.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	矢越	やごし	47.6	52.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	折壁	おりかべ	49.7	54.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	おおふなとせん	新月	にいつき	55.3	60.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	おおふなとせん	気仙沼	けせんぬま	62	68.2	気仙沼線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	気仙沼	けせんぬま	62	68.2	気仙沼線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	鹿折唐桑	ししおりからくわ	64.2	70.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	八幡大橋	はちまんおおはし	65.3	71.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	上鹿折	かみししおり	69.5	76.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	唐桑大沢	からくわおおさわ	75.5	83.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	長部	おさべ	77.8	85.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	陸前矢作	りくぜんやはぎ	79.5	87.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	奇跡の一本松	きせきのいっぽんまつ	82.4	90.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	竹駒	たけこま	82.5	90.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	栃ケ沢公園	とちがさわこうえん	83.7	92.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	陸前高田	りくぜんたかた	85.4	93.9			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	高田高校前	たかだこうこうまえ	86.2	94.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	高田病院	たかだびょういん	87.6	96.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	脇ノ沢	わきのさわ	88.3	97.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	西下	にしした	90.4	99.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	小友	おとも	92.8	102.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	碁石海岸口	ごいしかいがんぐち	95.4	104.9			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	細浦	ほそうら	97.1	106.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	下船渡	しもふなと	100.2	110.2			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	大船渡魚市場前	おおふなとうおいちばまえ	101.7	111.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	大船渡	おおふなと	103.1	113.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線(BRT)	おおふなとせん（びーあーるてぃ）	盛	さかり	105.7	116.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	北上	きたかみ	0	0	東北新幹線/東北線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	柳原	やなぎはら	2.1	2.3		(北上)	0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	江釣子	えづりこ	5.2	5.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	藤根	ふじね	8.4	9.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	立川目	たてかわめ	12.1	13.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	横川目	よこかわめ	14.3	15.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	岩沢	いわさわ	18.1	19.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	和賀仙人	わかせんにん	20.3	22.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	ゆだ錦秋湖	ゆだきんしゅうこ	28.8	31.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	ほっとゆだ	ほっとゆだ	35.2	38.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	きたかみせん	ゆだ高原	ゆだこうげん	39.1	43			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	黒沢	くろさわ	44.3	48.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	小松川	こまつかわ	49.6	54.6			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	平石	ひらいし	51.6	56.8			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	相野々	あいのの	53.4	58.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	矢美津	やびつ	56.6	62.3			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	きたかみせん	横手	よこて	61.1	67.2	奥羽線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	盛岡	もりおか	0	0	東北新幹線/東北線/山田線/IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	大釜	おおかま	6	6.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	小岩井	こいわい	10.5	11.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	雫石	しずくいし	16	17.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	春木場	はるきば	18.7	20.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	たざわこせん	赤渕	あかぶち	22	24.2	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	田沢湖	たざわこ	40.1	44.1	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	刺巻	さしまき	44.4	48.9	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	神代	じんだい	52.8	58.1	 	(田沢)	0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	生田	しょうでん	55.3	60.9	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	角館	かくのだて	58.8	64.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	鶯野	うぐいすの	61.6	67.8	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	羽後長野	うごながの	64.6	71.1	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	鑓見内	やりみない	67.9	74.7	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	羽後四ツ屋	うごよつや	70.2	77.3	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	北大曲	きたおおまがり	72	79.2	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	たざわこせん	大曲	おおまがり	75.6	83.2	奥羽線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	花巻	はなまき	0	0	東北線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	似内	にたない	3.5	3.9	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	新花巻	しんはなまき	6.4	7	東北新幹線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	小山田	おやまだ	8.3	9.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	土沢	つちざわ	12.7	14			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	晴山	はるやま	15.9	17.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	岩根橋	いわねばし	21.7	23.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	宮守	みやもり	25.1	27.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	柏木平	かしわぎだいら	31.2	34.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	鱒沢	ますざわ	33.6	37			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	荒谷前	あらやまえ	36.4	40			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	岩手二日町	いわてふつかまち	39.3	43.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	綾織	あやおり	41.1	45.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	遠野	とおの	46	50.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	青笹	あおざさ	50.3	55.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	岩手上郷	いわてかみごう	53.8	59.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	平倉	ひらくら	56.6	62.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	足ケ瀬	あしがせ	61.2	67.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	上有住	かみありす	65.4	71.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	陸中大橋	りくちゅうおおはし	73.7	81.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	洞泉	どうせん	79.6	87.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	松倉	まつくら	83.2	91.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	小佐野	こさの	86.5	95.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	かまいしせん	釜石	かまいし	90.2	99.2	山田線/三陸鉄道:南リアス線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	盛岡	もりおか	0	0	東北新幹線/東北線/田沢湖線/IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	上盛岡	かみもりおか	2.8	3.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	山岸	やまぎし	4.9	5.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	上米内	かみよない	9.9	10.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	大志田	おおしだ	19.2	21.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	浅岸	あさぎし	27.6	30.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	区界	くざかい	35.6	39.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	松草	まつくさ	43.6	48			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	平津戸	ひらつと	52.2	57.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	川内	かわうち	61.5	67.7		(山)	0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	箱石	はこいし	65.7	72.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	陸中川井	りくちゅうかわい	73.5	80.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	腹帯	はらたい	82.6	90.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	茂市	もいち	87	95.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	蟇目	ひきめ	91.5	100.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	花原市	けばらいち	94.2	103.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	千徳	せんとく	98.8	108.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	やまだせん	宮古	みやこ	102.1	112.3			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	磯鶏	そけい	104.1	114.5			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	津軽石	つがるいし	111.3	122.4			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	豊間根	とよまね	117.5	129.3			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	陸中山田	りくちゅうやまだ	128.6	141.5			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	織笠	おりかさ	130.8	143.9			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	岩手船越	いわてふなこし	133.6	147			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	浪板海岸	なみいたかいがん	140	154			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	山田線	やまだせん	吉里吉里	きりきり	141.8	156			0	0	0	0	0	0	!	0	0	0	!
